sr_no,state,work,work_id,ida,honble_members_of_parliament,constituency,expenditure_date,vendor_name,payment_status,fund_disbursed_amount,amount
17515,Rajasthan,Forest conservation infrastructure,WS/MP719/2025-2026/201523,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary,AJMER,2026-03-27,MS LAXMAN GENA SO RAM RATAN GEN,Payment Success,9950,9950.0
17516,Assam,Construction of community centers and community halls,WS/MP538/2025-2026/223533,UDALGURI(DEPUTY COMMISSIONER Udalguri_IDA),Dilip Saikia,Darrang-Udalguri,2026-01-08,Phatik Kachari,Payment Success,150000,150000.0
17517,Assam,Construction of community centers and community halls,WS/MP538/2025-2026/226231,UDALGURI(DEPUTY COMMISSIONER Udalguri_IDA),Dilip Saikia,Darrang-Udalguri,2026-01-08,Phatik Kachari,Payment Success,150000,150000.0
17518,Madhya Pradesh,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP360/2025-2026/236727,UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA),Shri Anil Firojiya,UJJAIN(SC),2025-12-29,Gp Kalesar,Payment Success,400000,400000.0
17519,Madhya Pradesh,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP360/2025-2026/236727,UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA),Shri Anil Firojiya,UJJAIN(SC),2026-06-20,Gp Kalesar,Payment Success,300000,300000.0
17520,Punjab,Construction of buildings for community cultural activities,WS/MP18155/2025-2026/206621,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),DR. RAJ KUMAR CHABBEWAL,HOSHIARPUR(SC),2026-01-05,Gupta Tiles Studio,Payment Success,170304,170304.0
17521,Punjab,Construction of buildings for community cultural activities,WS/MP18155/2025-2026/206621,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),DR. RAJ KUMAR CHABBEWAL,HOSHIARPUR(SC),2026-02-12,Gupta Tiles Studio,Payment Success,11865,11865.0
17522,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP598/2025-2026/234078,SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA),Suresh Kumar Kashyap,SHIMLA (SC),2026-01-05,Block Development officer Nahan,Payment Success,150000,150000.0
17523,Himachal Pradesh,Construction of water tanks,WS/MP598/2025-2026/234079,SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA),Suresh Kumar Kashyap,SHIMLA (SC),2026-01-05,Block Development officer Nahan,Payment Success,150000,150000.0
17524,Punjab,Construction of toilet blocks,WS/MP18158/2025-2026/191127,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI,PATIALA,2025-12-24,LAKHVIR SINGH,Payment Success,8000,8000.0
17525,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP524/2024-2025/157623,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Midhun Reddy,RAJAMPET,2026-01-07,YERRAGUDI RAVISEKHAR REDDY,Payment Success,458558,458558.0
17526,Punjab,Setting up of kitchen and pantries,WS/MP18158/2025-2026/231483,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI,PATIALA,2025-12-24,RAMESH KUMAR BKO,Payment Success,36960,36960.0
17527,Punjab,Construction of bus-sheds or bus-stops,WS/MP18158/2025-2026/242825,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI,PATIALA,2026-07-01,RAMESH KUMAR BKO,Payment Success,25350,25350.0
17528,Madhya Pradesh,Construction of community centers and community halls,WS/MP638/2025-2026/236596,CHHATARPUR(District Collector Chhatarpur_IDA),Virendra Kumar,TIKAMGARH(SC),2025-12-30,GRAM PANCHAYAT KADWA,Payment Success,180000,180000.0
17529,Tamil Nadu,Installing tube-wells and borewells,WS/MP393/2025-2026/206421,SIVAGANGA(DISTRICT COLLECTOR SIVAGANGA_IDA),Shri Karti P Chidambaram,SIVAGANGA,2026-03-16,PARAMESWARI V,Payment Success,449596,449596.0
17530,Tamil Nadu,Construction of buildings for crèches and anganwadies,WS/MP393/2025-2026/167698,SIVAGANGA(DISTRICT COLLECTOR SIVAGANGA_IDA),Shri Karti P Chidambaram,SIVAGANGA,2026-01-05,PARAMESWARI V,Payment Success,1100000,1100000.0
17531,Madhya Pradesh,Construction of buildings for community cultural activities,WS/MP638/2025-2026/236543,CHHATARPUR(District Collector Chhatarpur_IDA),Virendra Kumar,TIKAMGARH(SC),2025-12-30,GRAM PANCHAYAT BOODA,Payment Success,240000,240000.0
17532,Madhya Pradesh,Construction of buildings for community cultural activities,WS/MP638/2025-2026/236543,CHHATARPUR(District Collector Chhatarpur_IDA),Virendra Kumar,TIKAMGARH(SC),2026-07-06,GRAM PANCHAYAT BOODA,Payment Success,160000,160000.0
17533,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18109/2025-2026/164954,SINGRAULI(District Collector Singrauli_IDA),DR. RAJESH MISHRA,SIDHI,2025-12-26,Gram Panchayat Bardi,Payment Success,500000,500000.0
17534,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18109/2025-2026/164954,SINGRAULI(District Collector Singrauli_IDA),DR. RAJESH MISHRA,SIDHI,2026-08-20,Gram Panchayat Bardi,Payment Success,498000,498000.0
17535,Punjab,Providing drains and gutters for public drainage,WS/MP380/2025-2026/199117,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),Shri Amar Singh,FATEHGARH SAHIB(SC),2025-12-24,WARAICH SPUN PIPE INDUSTRIES,Payment Success,438560,438560.0
17536,Maharashtra,Development of public parks,WS/MP18113/2025-2026/219691,Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA),BHUMARE SANDIPANRAO ASARAM,AURANGABAD_MH,2025-12-30,CH JAWAHAR M S S LTD CHH SAMBHAJINAGAR,Payment Success,999000,999000.0
17537,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18161/2025-2026/236458,Deeg(DISTRICT COLLECTOR Deeg_IDA),SANJNA JATAV,BHARATPUR(SC),2026-01-12,mahendra kumar sharma,Payment Success,375000,375000.0
17538,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18161/2025-2026/236458,Deeg(DISTRICT COLLECTOR Deeg_IDA),SANJNA JATAV,BHARATPUR(SC),2026-08-18,mahendra kumar sharma,Payment Success,60534,60534.0
17539,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18161/2025-2026/236459,Deeg(DISTRICT COLLECTOR Deeg_IDA),SANJNA JATAV,BHARATPUR(SC),2026-01-12,mahendra kumar sharma,Payment Success,375000,375000.0
17540,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18161/2025-2026/236459,Deeg(DISTRICT COLLECTOR Deeg_IDA),SANJNA JATAV,BHARATPUR(SC),2026-08-18,mahendra kumar sharma,Payment Success,55143,55143.0
17541,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18161/2025-2026/236462,Deeg(DISTRICT COLLECTOR Deeg_IDA),SANJNA JATAV,BHARATPUR(SC),2026-01-12,mahendra kumar sharma,Payment Success,375000,375000.0
17542,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18161/2025-2026/236462,Deeg(DISTRICT COLLECTOR Deeg_IDA),SANJNA JATAV,BHARATPUR(SC),2026-08-18,mahendra kumar sharma,Payment Success,58415,58415.0
17543,Karnataka,Installing tube-wells and borewells,WS/MP18089/2025-2026/178341,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,2025-12-26,AVINASH HADIMANI,Payment Success,375000,375000.0
17544,Karnataka,Installing tube-wells and borewells,WS/MP18089/2025-2026/178355,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,2025-12-26,AVINASH HADIMANI,Payment Success,375000,375000.0
17545,Karnataka,Installing tube-wells and borewells,WS/MP18089/2025-2026/178346,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,2025-12-26,AVINASH HADIMANI,Payment Success,375000,375000.0
17546,Haryana,Construction of community centers and community halls,WS/MP18065/2025-2026/239257,ROHTAK(DEPUTY COMMISSIONER ROHTAK_IDA),DEEPENDER SINGH HOODA,ROHTAK,2025-12-26,sandeep,Payment Success,44601,44601.0
17547,Uttar Pradesh,Installing hand pumps,WS/MP18198/2026-2027/268853,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-06-30,shivam construction Sures chandra yadav,Payment Success,1009729,1009729.0
17548,Uttar Pradesh,Installing hand pumps,WS/MP18198/2026-2027/268853,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-06-30,shivam construction Sures chandra yadav,Payment Success,1610616,1610616.0
17549,Uttar Pradesh,Installing hand pumps,WS/MP18198/2026-2027/268853,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-07-27,shivam construction Sures chandra yadav,Payment Success,3461928,3461928.0
17550,Uttar Pradesh,Installing hand pumps,WS/MP18198/2026-2027/268853,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-07-27,shivam construction Sures chandra yadav,Payment Success,1303832,1303832.0
17551,Uttar Pradesh,Installing hand pumps,WS/MP18198/2025-2026/235614,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-02-12,shivam construction Sures chandra yadav,Payment Success,1840704,1840704.0
17552,Uttar Pradesh,Installing hand pumps,WS/MP18198/2025-2026/235614,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-03-11,shivam construction Sures chandra yadav,Payment Success,920352,920352.0
17553,Uttar Pradesh,Installing hand pumps,WS/MP18198/2025-2026/235614,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-03-11,shivam construction Sures chandra yadav,Payment Success,3405483,3405483.0
17554,Uttar Pradesh,Installing hand pumps,WS/MP18198/2025-2026/235614,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-04-01,shivam construction Sures chandra yadav,Payment Success,1891935,1891935.0
17555,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18198/2025-2026/193991,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-04-10,shivam construction Sures chandra yadav,Payment Success,44324,44324.0
17556,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18198/2025-2026/193991,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-04-10,shivam construction Sures chandra yadav,Payment Success,311941,311941.0
17557,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18198/2025-2026/193991,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-01-21,shivam construction Sures chandra yadav,Payment Success,644713,644713.0
17558,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18198/2025-2026/193991,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-01-21,shivam construction Sures chandra yadav,Payment Success,466926,466926.0
17559,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18198/2025-2026/214766,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-04-20,MRS REKHA DEVI,Payment Success,528083,528083.0
17560,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18198/2025-2026/214766,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-04-20,MRS REKHA DEVI,Payment Success,417731,417731.0
17561,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18198/2025-2026/214766,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-01-09,MRS REKHA DEVI,Payment Success,1040139,1040139.0
17562,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18198/2025-2026/193991,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-02-07,LAVLESH KUMAR PANDEY,Payment Success,532818,532818.0
17563,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198095,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,2026-04-23,N KAMALAKAR REDDY,Payment Success,85159,85159.0
17564,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198100,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,2026-02-06,N KAMALAKAR REDDY,Payment Success,103948,103948.0
17565,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198101,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,2026-02-06,N KAMALAKAR REDDY,Payment Success,59060,59060.0
17566,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198102,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,2026-02-20,N KAMALAKAR REDDY,Payment Success,95531,95531.0
17567,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198103,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,2026-02-20,N KAMALAKAR REDDY,Payment Success,99939,99939.0
17568,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198104,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,2026-04-23,N KAMALAKAR REDDY,Payment Success,87556,87556.0
17569,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198108,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,2025-12-25,N KAMALAKAR REDDY,Payment Success,89920,89920.0
17570,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198112,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,2026-02-20,N KAMALAKAR REDDY,Payment Success,89920,89920.0
17571,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198119,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,2026-02-20,N KAMALAKAR REDDY,Payment Success,79900,79900.0
17572,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198120,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,2026-04-07,N KAMALAKAR REDDY,Payment Success,79998,79998.0
17573,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198084,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,2025-12-25,N KAMALAKAR REDDY,Payment Success,77985,77985.0
17574,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198085,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,2026-04-07,N KAMALAKAR REDDY,Payment Success,104430,104430.0
17575,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198089,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,2026-02-06,N KAMALAKAR REDDY,Payment Success,116772,116772.0
17576,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198090,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,2026-02-20,N KAMALAKAR REDDY,Payment Success,139618,139618.0
17577,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198091,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,2026-02-06,N KAMALAKAR REDDY,Payment Success,139618,139618.0
17578,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198066,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,2025-12-25,N KAMALAKAR REDDY,Payment Success,209943,209943.0
17579,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198067,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,2026-04-07,N KAMALAKAR REDDY,Payment Success,149823,149823.0
17580,Chhattisgarh,Street lights,WS/MP18354/2025-2026/177628,SURGUJA(Collector Surguja_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),2025-12-03,Ghanshyam Das Agrawal,Payment Success,250000,250000.0
17581,Chhattisgarh,Street lights,WS/MP18354/2025-2026/177628,SURGUJA(Collector Surguja_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),2025-12-03,Ghanshyam Das Agrawal,Payment Success,250000,250000.0
17582,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18198/2025-2026/214766,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-02-12,SANIL AHMAD,Payment Success,1302965,1302965.0
17583,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18198/2025-2026/254284,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-07-07,SANIL AHMAD,Payment Success,727094,727094.0
17584,Arunachal Pradesh,Construction of public irrigation facilities,WS/MP313/2025-2026/225977,EAST SIANG(Deputy Commisioner East Siang_IDA),Shri Tapir Gao,ARUNACHAL EAST,2025-12-23,P K ENTERPRISES,Payment Success,484470,484470.0
17585,Arunachal Pradesh,Construction of public irrigation facilities,WS/MP313/2025-2026/225977,EAST SIANG(Deputy Commisioner East Siang_IDA),Shri Tapir Gao,ARUNACHAL EAST,2025-12-23,P K ENTERPRISES,Payment Success,15530,15530.0
17586,Arunachal Pradesh,Construction of public irrigation facilities,WS/MP313/2025-2026/225979,EAST SIANG(Deputy Commisioner East Siang_IDA),Shri Tapir Gao,ARUNACHAL EAST,2025-12-23,MS REMGONG ENTERPRISES,Payment Success,500000,500000.0
17587,Andhra Pradesh,Construction of bus-sheds or bus-stops,WS/MP18003/2024-2025/172267,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),AMBICA G LAKSHMINARAYANA VALMIKI,ANANTAPUR,2025-12-16,PRAVEENA YENNAPUSALA,Payment Success,472327,472327.0
17588,Andhra Pradesh,Construction of bus-sheds or bus-stops,WS/MP18003/2024-2025/157525,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),AMBICA G LAKSHMINARAYANA VALMIKI,ANANTAPUR,2026-02-21,PRAVEENA YENNAPUSALA,Payment Success,499954,499954.0
17589,Punjab,Construction of bus-sheds or bus-stops,WS/MP18314/2025-2026/227231,SANGRUR(DEPUTY COMMISSIONER SANGRUR_IDA),GURMEET SINGH MEET HAYER,SANGRUR,2026-02-02,GARG BKO PANJGRAIAN,Payment Success,49000,49000.0
17590,Punjab,Construction of bus-sheds or bus-stops,WS/MP18314/2025-2026/227231,SANGRUR(DEPUTY COMMISSIONER SANGRUR_IDA),GURMEET SINGH MEET HAYER,SANGRUR,2026-06-24,GARG BKO PANJGRAIAN,Payment Success,3850,3850.0
17591,Punjab,Construction of bus-sheds or bus-stops,WS/MP18314/2025-2026/227231,SANGRUR(DEPUTY COMMISSIONER SANGRUR_IDA),GURMEET SINGH MEET HAYER,SANGRUR,2026-02-02,DASHMESH RETA BAJRI TALL,Payment Success,34325,34325.0
17592,Punjab,Construction of bus-sheds or bus-stops,WS/MP18314/2025-2026/227231,SANGRUR(DEPUTY COMMISSIONER SANGRUR_IDA),GURMEET SINGH MEET HAYER,SANGRUR,2026-02-02,DASHMESH RETA BAJRI TALL,Payment Success,15800,15800.0
17593,Chhattisgarh,Street lights,WS/MP18354/2025-2026/177627,SURGUJA(Collector Surguja_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),2025-12-03,Ghanshyam Das Agrawal,Payment Success,250000,250000.0
17594,Chhattisgarh,Street lights,WS/MP18354/2025-2026/177626,SURGUJA(Collector Surguja_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),2025-12-03,Ghanshyam Das Agrawal,Payment Success,250000,250000.0
17595,Maharashtra,Providing drains and gutters for public drainage,WS/MP18116/2025-2026/221636,THANE(DISTRICT COLLECTOR THANE_IDA),BALYA MAMA SURESH GOPINATH MHATRE,BHIWANDI,2026-04-06,Bubere and Associates,Payment Success,1474069,1474069.0
17596,Maharashtra,Fitting of Sitting RCC Benches in Public Places,WS/MP18116/2025-2026/235747,THANE(DISTRICT COLLECTOR THANE_IDA),BALYA MAMA SURESH GOPINATH MHATRE,BHIWANDI,2026-07-07,Bubere and Associates,Payment Success,492000,492000.0
17597,Maharashtra,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18116/2025-2026/235750,THANE(DISTRICT COLLECTOR THANE_IDA),BALYA MAMA SURESH GOPINATH MHATRE,BHIWANDI,2026-07-07,Bubere and Associates,Payment Success,992529,992529.0
17598,Maharashtra,Providing supply pipelines for drinking water,WS/MP18116/2025-2026/240779,THANE(DISTRICT COLLECTOR THANE_IDA),BALYA MAMA SURESH GOPINATH MHATRE,BHIWANDI,2026-02-10,Bubere and Associates,Payment Success,396643,396643.0
17599,Jammu And Kashmir,"Purchase of smart boards, visual display units and projectors",WS/MP18379/2025-2026/188780,BARAMULLA(DEPUTY COMMISSIONER BARAMULLAH_IDA),ABDUL RASHID SHEIKH,BARAMULLAH,2026-01-13,ABDUL MAJEED WANI,Payment Success,449000,449000.0
17600,Jammu And Kashmir,"Purchase of smart boards, visual display units and projectors",WS/MP18379/2025-2026/188782,BARAMULLA(DEPUTY COMMISSIONER BARAMULLAH_IDA),ABDUL RASHID SHEIKH,BARAMULLAH,2026-01-13,ABDUL MAJEED WANI,Payment Success,179600,179600.0
17601,Jammu And Kashmir,Street lights,WS/MP18379/2025-2026/204154,BARAMULLA(DEPUTY COMMISSIONER BARAMULLAH_IDA),ABDUL RASHID SHEIKH,BARAMULLAH,2026-07-31,ABDUL MAJEED WANI,Payment Success,498400,498400.0
17602,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP650/2025-2026/216022,INDORE(DISTRICT COLLECTOR INDORE_IDA),Shankar Lalwani,INDORE,2026-03-12,om sai traders,Payment Success,200000,200000.0
17603,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP650/2025-2026/216022,INDORE(DISTRICT COLLECTOR INDORE_IDA),Shankar Lalwani,INDORE,2026-03-12,shree mahalaxmi stone crusher,Payment Success,99960,99960.0
17604,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP650/2025-2026/216022,INDORE(DISTRICT COLLECTOR INDORE_IDA),Shankar Lalwani,INDORE,2026-03-12,shree mahalaxmi stone crusher,Payment Success,74970,74970.0
