sr_no,work_category,work,state,ida,work_description,honble_members_of_parliament,constituency,image,completion_date,amount_disbursed,work_id,amount
26279,Normal/Others,WS/MP18278/2025-2026/224886-Purchase of books and periodicals for libraries/digitization of library books,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),GRAM AMAPALI ME SHASKIYA PURV MADHYAMIK VIDHYALAYO KI PUSTAKALAYO ME PUSTAK KHARIDI,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-03-23,10000,WS/MP18278/2025-2026/224886,10000.0
26280,Normal/Others,WS/MP18033/2025-2026/168885-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation Hand Pump at common place in Dalit Tola, in Village-Ghuji Bhangdih, near the house of Shri Vinod Manjhi, Panchayat-Dhab Chiraiya, Block-Sherghati, Gaya",JITAN RAM MANJHI,GAYA (SC),Images,2026-02-02,73969,WS/MP18033/2025-2026/168885,73969.0
26281,Normal/Others,"WS/MP529/2025-2026/215876-Construction of roads, link roads, pathways or any other road with or without drainage system",Andhra Pradesh,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Construction of cc drain from Pulluru MPP school to Pulluramma temple in Pellakur Mandal,Maddila Gurumoorthy,TIRUPATI(SC),Images,2026-02-02,499999,WS/MP529/2025-2026/215876,499999.0
26282,Normal/Others,WS/MP18278/2025-2026/224884-Purchase of books and periodicals for libraries/digitization of library books,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),GRAM TUSHAR ME SHASKIYA PURV MADHYAMIK VIDHYALAYO KI PUSTAKALAYO ME PUSTAK KHARIDI,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-03-23,10000,WS/MP18278/2025-2026/224884,10000.0
26283,Normal/Others,"WS/MP579/2025-2026/198232-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,ANAND(District Collector ANAND_IDA),Nandeli game Ranchhodbhai Rathod na ghar thi khetar chari jata rastama c.c road nu kam,Mitesh Rameshbhai Bakabhai Patel,ANAND,,2026-04-08,199988,WS/MP579/2025-2026/198232,199988.0
26284,Normal/Others,WS/MP18278/2025-2026/224883-Purchase of books and periodicals for libraries/digitization of library books,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),GRAM AMALIDIH ME SHASKIYA PURV MADHYAMIK VIDHYALAYO KI PUSTAKALAYO ME PUSTAK KHARIDI,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-03-23,10000,WS/MP18278/2025-2026/224883,10000.0
26285,Normal/Others,WS/MP18065/2025-2026/175979-Construction of common work sheds/ common covered sitting area,Haryana,ROHTAK(DEPUTY COMMISSIONER ROHTAK_IDA),Const. of Dadi Pilasan Dharmarth Gaushala,DEEPENDER SINGH HOODA,ROHTAK,Images,2026-02-02,499816,WS/MP18065/2025-2026/175979,499816.0
26286,Normal/Others,WS/MP18033/2025-2026/168881-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation of Hand pump at common place in Village-Ghuji (near house of Shri Dharmendra Manjhi) Panchayat-Dhab Chiraya, Block Sherghati",JITAN RAM MANJHI,GAYA (SC),Images,2026-02-02,73969,WS/MP18033/2025-2026/168881,73969.0
26287,Normal/Others,WS/MP18033/2025-2026/168882-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation of Hand Pump at Devi Place in Village-Manjhar, Panchayat- Dhab Chiraiya, Block-Sherghati, District-Gaya",JITAN RAM MANJHI,GAYA (SC),Images,2026-02-02,73969,WS/MP18033/2025-2026/168882,73969.0
26288,Normal/Others,WS/MP18278/2025-2026/224887-Purchase of books and periodicals for libraries/digitization of library books,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),GRAM JHALRAUNDA ME SHASKIYA PURV MADHYAMIK VIDHYALAYO KI PUSTAKALAYO ME PUSTAK KHARIDI,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-03-23,10000,WS/MP18278/2025-2026/224887,10000.0
26289,Normal/Others,"WS/MP529/2025-2026/215875-Construction of roads, link roads, pathways or any other road with or without drainage system",Andhra Pradesh,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Construction of CC drain at Mummareddygunta in Pellakur Mandal,Maddila Gurumoorthy,TIRUPATI(SC),Images,2026-02-02,499922,WS/MP529/2025-2026/215875,499922.0
26290,Normal/Others,"WS/MP18036/2025-2026/216994-Construction of roads, link roads, pathways or any other road with or without drainage system",Bihar,JAMUI(DISTRICT PLANNING OFFICER JAMUI_IDA),"Block Sikandra, Panchayat Sabalbigha, PCC road construction from Rajak Tola of village Bahadurpur towards main road",ARUN BHARTI,JAMUI(SC),,2026-02-02,483407,WS/MP18036/2025-2026/216994,483407.0
26291,Normal/Others,WS/MP18278/2025-2026/224882-Purchase of books and periodicals for libraries/digitization of library books,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),GRAM KARHI ME SHASKIYA PURV MADHYAMIK VIDHYALAYO KI PUSTAKALAYO ME PUSTAK KHARIDI,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-03-23,10000,WS/MP18278/2025-2026/224882,10000.0
26292,Normal/Others,"WS/MP18006/2025-2026/239691-Construction of roads, link roads, pathways or any other road with or without drainage system",Andhra Pradesh,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Construction of Gravel Road from Setteri Village to Agricultural Fields in Setteri Village and GP in Banagrupalem Mandal Puthalapattu Constituency.,DAGGUMALLA PRASADA RAO,CHITTOOR,Images,2026-02-02,246004,WS/MP18006/2025-2026/239691,246004.0
26293,Normal/Others,WS/MP18278/2025-2026/224885-Purchase of books and periodicals for libraries/digitization of library books,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),GRAM DONGIYA ME SHASKIYA PURV MADHYAMIK VIDHYALAYO KI PUSTAKALAYO ME PUSTAK KHARIDI,KAMLESH JANGDE,JANJGIR CHAMPA(SC),,2026-03-23,10000,WS/MP18278/2025-2026/224885,10000.0
26294,Normal/Others,WS/MP18278/2025-2026/224893-Purchase of books and periodicals for libraries/digitization of library books,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),GRAM PALADI KHURD ME SHASKIYA PURV MADHYAMIK VIDHYALAYO KI PUSTAKALAYO ME PUSTAK KHARIDI,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-03-23,10000,WS/MP18278/2025-2026/224893,10000.0
26295,Normal/Others,WS/MP18278/2025-2026/224891-Purchase of books and periodicals for libraries/digitization of library books,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),GRAM KUTRABOD ME SHASKIYA PURV MADHYAMIK VIDHYALAYO KI PUSTAKALAYO ME PUSTAK KHARIDI,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-03-23,10000,WS/MP18278/2025-2026/224891,10000.0
26296,Normal/Others,WS/MP18056/2024-2025/141634-Construction of community centers and community halls,Gujarat,RAJKOT(DISTRICT COLLECTOR RAJKOT_IDA),Construction of Community Halls at Schedule Caste Area at Village Kharachiya (Jam),PARSHOTTAMBHAI RUPALA,RAJKOT,,2026-02-03,838978,WS/MP18056/2024-2025/141634,838978.0
26297,Normal/Others,WS/MP18278/2025-2026/224892-Purchase of books and periodicals for libraries/digitization of library books,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),GRAM GUCHKULIYA ME SHASKIYA PURV MADHYAMIK VIDHYALAYO KI PUSTAKALAYO ME PUSTAK KHARIDI,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-03-23,10000,WS/MP18278/2025-2026/224892,10000.0
26298,Normal/Others,WS/MP18278/2025-2026/224889-Purchase of books and periodicals for libraries/digitization of library books,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),GRAM BHATMAHOOL ME SHASKIYA PURV MADHYAMIK VIDHYALAYO KI PUSTAKALAYO ME PUSTAK KHARIDI,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-03-23,10000,WS/MP18278/2025-2026/224889,10000.0
26299,Normal/Others,"WS/MP18036/2025-2026/234793-Construction of roads, link roads, pathways or any other road with or without drainage system",Bihar,JAMUI(DISTRICT PLANNING OFFICER JAMUI_IDA),Construction of earthen filling and brick soling road from Main Road to Mandat Aahar.,ARUN BHARTI,JAMUI(SC),Images,2026-02-02,392620,WS/MP18036/2025-2026/234793,392620.0
26300,Normal/Others,WS/MP18033/2025-2026/168889-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation of Hand Pump Near Mahadalit Tola Samudayik Bhawan, in Village Manjhar, Panchayat-Dhab Chiraiya, Block-Sherghati, Gaya",JITAN RAM MANJHI,GAYA (SC),Images,2026-02-02,73969,WS/MP18033/2025-2026/168889,73969.0
26301,Normal/Others,WS/MP18278/2025-2026/224888-Purchase of books and periodicals for libraries/digitization of library books,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),GRAM BAREKEL KALA ME SHASKIYA PURV MADHYAMIK VIDHYALAYO KI PUSTAKALAYO ME PUSTAK KHARIDI,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-03-23,10000,WS/MP18278/2025-2026/224888,10000.0
26302,Normal/Others,WS/MP18278/2025-2026/224890-Purchase of books and periodicals for libraries/digitization of library books,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),GRAM BAHERADIH ME SHASKIYA PURV MADHYAMIK VIDHYALAYO KI PUSTAKALAYO ME PUSTAK KHARIDI,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-03-23,10000,WS/MP18278/2025-2026/224890,10000.0
26303,Normal/Others,WS/MP18033/2025-2026/168895-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation of Hand Pump near Mahadalit Tola in Village-Jhor, Panchayat-Chapi, Block-Sherghati, Gaya",JITAN RAM MANJHI,GAYA (SC),Images,2026-02-02,73969,WS/MP18033/2025-2026/168895,73969.0
26304,Normal/Others,WS/MP18228/2025-2026/257083-Providing CCTV camera system for security of public areas,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Mere sansadiy kshetra Machhalishahr ke vidhansabha Zafrabad nagar panchayat me CCTV Camera ka adhishthapan ka kary hona hain kul 25 sthano pe hona sunushchit hua jo vivran ki file attach hai sath me,PRIYA SAROJ,MACHHLISHAHR(SC),,2026-03-09,997000,WS/MP18228/2025-2026/257083,997000.0
26305,Normal/Others,WS/MP18033/2025-2026/169092-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation of Hand Pump at Public Place in Village Ghangri (in Mahadalit Tola) in Panchyat-Dhab Chiraiya, Block-Sherghati",JITAN RAM MANJHI,GAYA (SC),Images,2026-02-02,73969,WS/MP18033/2025-2026/169092,73969.0
26306,Normal/Others,"WS/MP18040/2025-2026/220315-Construction of roads, link roads, pathways or any other road with or without drainage system",Bihar,MUZAFFARPUR(DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA),Construction of PCC road from Hasim miyan house to road going towards Kodariya siwan.,RAJ BHUSHAN CHOUDHARY,MUZAFFARPUR,Images,2026-02-10,585851,WS/MP18040/2025-2026/220315,585851.0
26307,Normal/Others,WS/MP18033/2025-2026/168884-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation of Hand Pump at Mahadalit Tola in Village-Kajarsot, Panchayat-Dhab Chiraiya, Block-Sherghati, Gaya",JITAN RAM MANJHI,GAYA (SC),Images,2026-02-02,73969,WS/MP18033/2025-2026/168884,73969.0
26308,Normal/Others,WS/MP18040/2025-2026/221717-Construction of common work sheds/ common covered sitting area,Bihar,MUZAFFARPUR(DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA),Construction of Platform at Brahmasthan of karam chand balra village.,RAJ BHUSHAN CHOUDHARY,MUZAFFARPUR,Images,2026-02-10,389723,WS/MP18040/2025-2026/221717,389723.0
26309,Normal/Others,WS/MP18040/2025-2026/221733-Construction of common work sheds/ common covered sitting area,Bihar,MUZAFFARPUR(DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA),Construction of Platform at Jarhua malang asthan village.,RAJ BHUSHAN CHOUDHARY,MUZAFFARPUR,Images,2026-02-10,390691,WS/MP18040/2025-2026/221733,390691.0
26310,Normal/Others,WS/MP18033/2025-2026/169423-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation of Hand Pump at Common Place in Village-Bolipar, (near the house of Shri Dilip Manjhi) Panchayat- Dhab Chiraya, Block-Sherghati, Gaya",JITAN RAM MANJHI,GAYA (SC),Images,2026-02-02,73969,WS/MP18033/2025-2026/169423,73969.0
26311,Normal/Others,WS/MP18314/2025-2026/219693-Fitting of Sitting RCC Benches in Public Places,Punjab,MALERKOTLA(Deputy Commissioner Malerkotla_IDA),Providing Sitting RCC Benches in Different Public Places Village Kalian Block Malerkotla,GURMEET SINGH MEET HAYER,SANGRUR,Images,2026-02-06,75000,WS/MP18314/2025-2026/219693,75000.0
26312,Normal/Others,"WS/MP673/2025-2026/214098-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,Dharashiv(DISTRICT COLLECTOR OSMANABAD_IDA),Construction of road ravidra ggangavane houseto umakant garad houson public space at Sawargaon (Devangra) block bhum dist Dharashiv.,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OSMANABAD,,2026-02-02,497555,WS/MP673/2025-2026/214098,497555.0
26313,Normal/Others,WS/MP18033/2025-2026/169422-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation of Hand Pump at Common Place in Village-Bolipar, (near the house of Shri Haru Manjhi) Panchayat- Dhab Chiraya, Block-Sherghati, Gaya",JITAN RAM MANJHI,GAYA (SC),Images,2026-02-02,73969,WS/MP18033/2025-2026/169422,73969.0
26314,Normal/Others,WS/MP18033/2025-2026/169421-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation of Hand Pump at Common Place in Village-Bolipar, (near the house of Shri Karu Manjhi) Panchayat- Dhab Chiraya, Block-Sherghati, Gaya",JITAN RAM MANJHI,GAYA (SC),Images,2026-02-02,73969,WS/MP18033/2025-2026/169421,73969.0
26315,Repair and Renovation,WS/MP770/2025-2026/188763-Purchase of hospital equipment,Telangana,SIDDIPET(District Collector Siddipet_IDA),Provide basic Amenities for Community Health Center Husnabad Municipality,Sanjay Kumar Bandi,KARIMNAGAR,,2026-02-03,587102,WS/MP770/2025-2026/188763,587102.0
26316,Normal/Others,WS/	 MP005/2025-2026/219339-Providing supply pipelines for drinking water,Gujarat,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Water Pipeline work at Dampat tabe Jarmala Area Rathod Lalabhai Somabhai Faliya Area,Devusinh Jesingbhai Chauhan,KHEDA,,2026-03-07,100000,,100000.0
26317,Normal/Others,"WS/	 MP005/2025-2026/219336-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Construction of Paver Block at Bhaner Main Market Area,Devusinh Jesingbhai Chauhan,KHEDA,,2026-03-07,150000,,150000.0
26318,Normal/Others,"WS/MP18276/2025-2026/184992-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),Work of R.C.C.Rpad,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),,2026-02-02,300000,WS/MP18276/2025-2026/184992,300000.0
26319,Normal/Others,"WS/	 MP005/2025-2026/216798-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Construction of C.C Road at Janetra Tabe Near Areas at Anara,Devusinh Jesingbhai Chauhan,KHEDA,,2026-03-07,200000,,200000.0
26320,Normal/Others,WS/MP18033/2025-2026/169418-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation of Hand Pump at Common Place in Village-Kushi, near Tin Muhan, Panchayat- Dhab Chiraya, Block-Sherghati, Gaya",JITAN RAM MANJHI,GAYA (SC),Images,2026-02-02,73969,WS/MP18033/2025-2026/169418,73969.0
26321,Normal/Others,"WS/MP579/2025-2026/198123-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,ANAND(District Collector ANAND_IDA),Lunej game Velabhai Kanabhai Makwana na Ghar thi Khodiyar Mata Madh sudhi Block Paving nu Kam,Mitesh Rameshbhai Bakabhai Patel,ANAND,,2026-04-08,200000,WS/MP579/2025-2026/198123,200000.0
26322,Normal/Others,"WS/MP579/2025-2026/198106-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,ANAND(District Collector ANAND_IDA),Bhuvel game C.H.C. davakhana thi hanumanji mandir sudhi c.c. roadnu kam,Mitesh Rameshbhai Bakabhai Patel,ANAND,Images,2026-08-06,,WS/MP579/2025-2026/198106,
26323,Normal/Others,"WS/MP18237/2024-2025/179668-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Dabkora me Iliyas ke makan se rasid ke makan tak cc road evm nali nirman karye. 50 meter,IMRAN MASOOD,SAHARANPUR,Images,2026-02-23,184944,WS/MP18237/2024-2025/179668,184944.0
26324,Normal/Others,WS/MP18114/2025-2026/157541-Construction of community centers and community halls,Maharashtra,BEED(DISTRICT COLLECTOR BEED_IDA),Construction of Sabhamandap on Gram Panchayat land near Sri Kshetra Laxman Baba Puri Temple.,BAJRANG MANOHAR SONWANE,BEED,Images,2026-02-02,998898,WS/MP18114/2025-2026/157541,998898.0
26325,Normal/Others,WS/MP18033/2025-2026/169417-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation of Hand Pump at Common Place in Village Kushi, near the Chauhan Tola, Panchayat- Dhab Chiraya, Block-Sherghati, Gaya",JITAN RAM MANJHI,GAYA (SC),Images,2026-02-02,73969,WS/MP18033/2025-2026/169417,73969.0
26326,Normal/Others,"WS/MP18223/2025-2026/191087-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Bhari Dindarpur mein Ranveer Singh ke makan se Chhotan Kashyap ke ghar tak C.C road va nali nirman karya. 110 meter,IQRA CHOUDHARY,KAIRANA,Images,2026-02-23,764581,WS/MP18223/2025-2026/191087,764581.0
26327,Normal/Others,"WS/MP579/2025-2026/198118-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,ANAND(District Collector ANAND_IDA),Kodva Gamma Khodiyar Mataji Madh pase C.C.  Road nu kam,Mitesh Rameshbhai Bakabhai Patel,ANAND,Images,2026-08-06,199966,WS/MP579/2025-2026/198118,199966.0
26328,Normal/Others,"WS/MP18223/2025-2026/191089-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Mora mein teliyon wale pul se Mata Mandir tak C.C road va nali nirman karya. 150 meter,IQRA CHOUDHARY,KAIRANA,Images,2026-02-23,1346456,WS/MP18223/2025-2026/191089,1346456.0
26329,Normal/Others,"WS/MP579/2025-2026/198121-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,ANAND(District Collector ANAND_IDA),Manekbhai Ishwarbhai Patel na Ghare thi Harshadbhai Maganbhai Patel Na Ghar sudhi C.C. Road nu Kam,Mitesh Rameshbhai Bakabhai Patel,ANAND,Images,2026-08-06,,WS/MP579/2025-2026/198121,
26330,Normal/Others,"WS/MP18223/2025-2026/191090-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Gudamb mein Manoj ke gher se Sunil Tyagi ke gher tak C.C road va nali nirman karya. 49 meter,IQRA CHOUDHARY,KAIRANA,Images,2026-02-23,317821,WS/MP18223/2025-2026/191090,317821.0
26331,Normal/Others,"WS/MP345/2025-2026/190471-Construction of roads, link roads, pathways or any other road with or without drainage system",Kerala,KOLLAM(DISTRICT COLLECTOR KOLLAM_IDA),Concreting of Idaplacherry Ela Road Plachery Ward Punalur Municipality at Punalur Constituency,Shri NK Premachandran,KOLLAM,,2026-02-02,786383,WS/MP345/2025-2026/190471,786383.0
26332,Normal/Others,"WS/MP18223/2025-2026/191096-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Dubhar Kishanpur mein Vedpal Mistri ke makan se Monu ki dukan tak C.C. road va nali nirman karya. 140 meter,IQRA CHOUDHARY,KAIRANA,Images,2026-02-23,982855,WS/MP18223/2025-2026/191096,982855.0
26333,Normal/Others,WS/MP18033/2025-2026/168887-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation of Hand Pump at Transforma near Mahadalit Tola in Village Sondiha, Panchayat-Dhab Chiraiya, Block-Sherghati Gaya",JITAN RAM MANJHI,GAYA (SC),Images,2026-02-02,73969,WS/MP18033/2025-2026/168887,73969.0
26334,Normal/Others,"WS/MP18186/2025-2026/222922-Construction of roads, link roads, pathways or any other road with or without drainage system",Tamil Nadu,THIRUVALLUR(DISTRICT COLLECTOR TIRUVALLUR_IDA),"Construction of Cement Road at Nethaji Nagar, Periyapalayam Village, Ellapuram Block",Sasikanth Senthil,TIRUVALLUR(SC),,2026-02-02,1799284,WS/MP18186/2025-2026/222922,1799284.0
26335,Normal/Others,"WS/MP433/2025-2026/228948-Construction of roads, link roads, pathways or any other road with or without drainage system",Jharkhand,GIRIDIH(Deputy Commissioner Giridh_IDA),Construction of paver block road from Jayamangal Rai house to main road Durga Mandap in Ledo village of Ghatkul Panchayat under Gandey block.,Annpurna Devi,KODARMA,,2026-04-02,299772,WS/MP433/2025-2026/228948,299772.0
26336,Normal/Others,WS/MP18033/2025-2026/168865-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation of Hand Pump at common place in Village-Ghaghar, near the House of Shri Chandra Manjhi, Panchayat-Dhabh Chiraiyya, Block-Sherghati, District Gaya",JITAN RAM MANJHI,GAYA (SC),Images,2026-02-02,73969,WS/MP18033/2025-2026/168865,73969.0
26337,Normal/Others,WS/MP18152/2025-2026/250247-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,Punjab,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Construction of Shed and Burner in Sc Creamation ground at Boria sikh commuinty,SARABJEET SINGH KHALSA,FARIDKOT(SC),Images,2026-07-14,250000,WS/MP18152/2025-2026/250247,250000.0
26338,Normal/Others,WS/MP18181/2025-2026/179549-Construction of community centers and community halls,Tamil Nadu,COIMBATORE(DISTRICT COLLECTOR COIMBATORE_IDA),"Construction of Public Distribution Shop at Ward No.9, Anna nagar in Periyanegamam Town Panchayat",ESWARASAMY K,POLLACHI,Images,2026-02-05,1600000,WS/MP18181/2025-2026/179549,1600000.0
26339,Normal/Others,WS/MP18033/2025-2026/169427-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation of Hand Pump at common place in Village-Halim Ganj Mahadalit Tola, Panchayat-Dhab Chiraya, Block-Sherghati, Gaya",JITAN RAM MANJHI,GAYA (SC),Images,2026-02-02,73969,WS/MP18033/2025-2026/169427,73969.0
26340,Normal/Others,WS/MP18033/2025-2026/169419-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation of Hand Pump at Common Place in Village-Bhangdih, (near the house of Shri Phoolchand Manjhi) Panchayat- Dhab Chiraya, Block-Sherghati, Gaya",JITAN RAM MANJHI,GAYA (SC),Images,2026-02-02,73969,WS/MP18033/2025-2026/169419,73969.0
